Latitude,Longitude
3.1485774,101.6994511
3.1486382,101.6993584
3.1487641,101.7001076
3.1489563,101.697857
3.1490546,101.6979838
3.1494092,101.6978392
3.1494391,101.6982868
3.1495808,101.6982726
3.1490851,101.6988273
3.1499519,101.6981939
3.1500252,101.6977902
3.1489986,101.6991275
3.1504575,101.6956298
3.1506606,101.6954488
3.1506519,101.6955431
3.1508285,101.695196
3.1509968,101.6952222
3.1507196,101.6955945
3.1511062,101.6950432
3.1511195,101.6952399
3.1512155,101.6949669
3.1513969,101.6950866
3.1515053,101.6952566
3.1515961,101.6955439
3.1510842,101.6960702
3.151047,101.696169
3.1511928,101.6961004
3.1514279,101.6957356
3.1515903,101.6956813
3.1516951,101.6966095
3.1521256,101.6964494
3.1521122,101.6969056
3.1522139,101.6969551
3.1517967,101.6974823
3.1525561,101.6972517
3.1525617,101.6970779
3.1526895,101.6971419
3.1530399,101.6972187
3.1527743,101.69746
3.1504868,101.6977674
3.1511451,101.6978925
3.1514183,101.6979783
3.1507382,101.6996367
3.1512293,101.7003088
3.1519587,101.6980045
3.1522673,101.6986859
3.1520858,101.6990152
3.1522122,101.6989457
3.1522861,101.6987684
3.1527366,101.698317
3.1525979,101.6983896
3.1529007,101.698507
3.1525561,101.6997065
3.1428178,101.7016806
3.1426435,101.704245
3.1432833,101.7048605
3.1432317,101.7054141
3.1438394,101.7042101
3.1445752,101.7058845
3.1454887,101.7015123
3.1456623,101.7007328
3.1457055,101.7005868
3.1456009,101.7009338
3.1458007,101.700803
3.1462027,101.7005558
3.1461897,101.7006207
3.1461776,101.70068
3.146109,101.7009474
3.1459891,101.7014494
3.1461101,101.70117
3.1460871,101.7012576
3.1459344,101.7016316
3.1459154,101.7017233
3.1458968,101.7018101
3.1458458,101.7019772
3.1458261,101.7021285
3.1458542,101.7024966
3.1459023,101.7022372
3.1456768,101.7029288
3.1456587,101.7029881
3.1462373,101.7004707
3.1466165,101.7005607
3.1466915,101.7008713
3.1468907,101.7009536
3.1468014,101.7010946
3.1468408,101.701007
3.1463515,101.7013542
3.1462278,101.7027032
3.1454339,101.7039978
3.1455949,101.7033436
3.1452836,101.7046351
3.1462863,101.7034519
3.1465405,101.7039916
3.1426217,101.708167
3.1432705,101.7076608
3.1432529,101.7078787
3.1444435,101.7061903
3.144422,101.7062612
3.1445408,101.706048
3.1446066,101.7059438
3.1445101,101.7062376
3.143576,101.7074603
3.1436538,101.7074183
3.1436494,101.7075253
3.1435062,101.7077474
3.1435831,101.7077
3.1439425,101.7078224
3.1436253,101.7081094
3.143475,101.7083529
3.1443127,101.7083435
3.1445064,101.7084018
3.144779,101.7086
3.1423368,101.7097651
3.1423237,101.7098898
3.1423584,101.7099234
3.1427005,101.7095566
3.1425137,101.7098798
3.1426205,101.7100268
3.1429585,101.7088789
3.1434053,101.7092329
3.1430562,101.7098577
3.1431876,101.7094948
3.1420959,101.7100682
3.1421628,101.7101297
3.1422593,101.7103525
3.1423022,101.7105323
3.1423209,101.7106127
3.1425137,101.7106717
3.1425995,101.7105849
3.1426959,101.7104652
3.142551,101.7109355
3.142589,101.7109823
3.1425105,101.7112279
3.1428338,101.7106345
3.1432601,101.7104854
3.1428401,101.710976
3.1432532,101.7107401
3.143637,101.7097903
3.1436362,101.7098126
3.1444497,101.7093101
3.1445369,101.7090815
3.1443072,101.7097084
3.1444099,101.7095555
3.1443463,101.7097692
3.1444276,101.7098721
3.1444872,101.7099287
3.1445786,101.7096919
3.1446188,101.7097432
3.144679,101.7098556
3.1434765,101.7104471
3.1435183,101.7105306
3.143468,101.7107145
3.144061,101.71048
3.1444581,101.7105452
3.1445349,101.7100682
3.1442268,101.7112598
3.144631,101.7112082
3.1448856,101.7061482
3.1449395,101.7065646
3.1450608,101.706788
3.1451464,101.706788
3.1451905,101.706754
3.1452138,101.7068031
3.1453539,101.7067331
3.1453783,101.7069493
3.1454625,101.7069611
3.1453756,101.706985
3.1455022,101.707043
3.1456193,101.7061733
3.1455399,101.7067681
3.1455848,101.7068057
3.1456292,101.706859
3.1456723,101.7069183
3.1455398,101.7070813
3.1455891,101.707171
3.1457168,101.7069745
3.1458184,101.7070539
3.1451008,101.7075748
3.1449232,101.7077814
3.1451712,101.7076856
3.1451234,101.708218
3.1454363,101.7081029
3.1457779,101.70742
3.1458422,101.7075163
3.1459189,101.707621
3.1460687,101.7073659
3.1461485,101.7079138
3.1460742,101.7083089
3.1474173,101.7066817
3.147505,101.7066447
3.1462154,101.7075982
3.1463491,101.7077593
3.146488,101.7076697
3.146273,101.7080898
3.1463506,101.7081705
3.1466107,101.7086502
3.1468784,101.7086555
3.14754,101.7076079
3.1473819,101.7079785
3.1474435,101.7078551
3.1474221,101.7079248
3.1470766,101.708392
3.1471471,101.7086626
3.1473551,101.7080321
3.1473888,101.7080391
3.1472653,101.7082285
3.1475751,101.7081638
3.1475352,101.7082387
3.1475613,101.7082039
3.1475381,101.7082505
3.1475213,101.708284
3.1473846,101.7085042
3.1472725,101.7086619
3.144878,101.7087088
3.1448901,101.7092094
3.145067,101.7093327
3.1453485,101.7092895
3.1453809,101.7093409
3.1449012,101.7098792
3.1451655,101.709867
3.1453406,101.7096982
3.1454307,101.7093968
3.1454821,101.7094612
3.1452989,101.7099286
3.1453925,101.7097659
3.14545,101.7098152
3.146022,101.7088748
3.1459453,101.7092592
3.1461928,101.7090396
3.1461793,101.70915
3.1456267,101.7096167
3.1456803,101.7096865
3.1455986,101.7099309
3.1456199,101.7100367
3.1457151,101.7097669
3.1457606,101.7098206
3.1457955,101.7098742
3.1460906,101.7093867
3.1459062,101.7099636
3.1455122,101.7103215
3.1460626,101.7101651
3.1461363,101.7102784
3.1462284,101.7088522
3.1465136,101.7089013
3.1463338,101.7093589
3.1465801,101.7089249
3.1466577,101.7093572
3.1467983,101.709113
3.1467289,101.7092545
3.146237,101.7095407
3.1462716,101.7096961
3.1464663,101.7094431
3.1465469,101.7094742
3.1464977,101.7098398
3.1465625,101.7095452
3.1467049,101.7096144
3.1466461,101.7096716
3.1469623,101.7087218
3.147014,101.7090629
3.1472584,101.7086898
3.1472533,101.7087171
3.1475739,101.7090255
3.1469499,101.7093818
3.1464328,101.7105986
3.1467409,101.7105566
3.1467179,101.7109004
3.1467748,101.7109271
3.1468176,101.7109292
3.1467393,101.7112215
3.146821,101.7113243
3.1471471,101.710126
3.1470649,101.7104416
3.1473915,101.7107342
3.1474311,101.7107379
3.1469238,101.7109583
3.1472996,101.7108235
3.1473188,101.7108701
3.1472962,101.7109556
3.1474684,101.7108529
3.1475462,101.710884
3.1472959,101.7111996
3.1475336,101.7112505
3.1484034,101.7030536
3.1489969,101.7006937
3.1491903,101.7008514
3.1492614,101.7018337
3.150039,101.7023279
3.1500519,101.7024197
3.1483969,101.7058719
3.1498962,101.7035752
3.1503226,101.7041676
3.1498286,101.7050037
3.1516358,101.7025472
3.1518176,101.7028692
3.1505697,101.704273
3.1508414,101.7041481
3.1503955,101.7054345
3.1522358,101.7033392
3.1524554,101.7034878
3.1526294,101.7038506
3.1526803,101.7038673
3.152859,101.7037604
3.1530757,101.7037119
3.1528139,101.7039268
3.152458,101.7058756
3.1529623,101.7054979
3.1530349,101.7055085
3.147986,101.7060038
3.1476029,101.7068841
3.1475834,101.7069151
3.1478677,101.7069354
3.1477572,101.7071119
3.1479223,101.7072738
3.1480486,101.7070746
3.1479689,101.7071645
3.1479503,101.7072261
3.1483924,101.7059707
3.1482792,101.7070093
3.1476028,101.7074675
3.1478941,101.707324
3.1478836,101.7073757
3.1478119,101.707486
3.1478273,101.7076355
3.147738,101.7077102
3.1477257,101.7078032
3.1476544,101.7079639
3.1477875,101.7076822
3.1481666,101.7078758
3.1476199,101.7080576
3.1476013,101.7081053
3.1476624,101.7085848
3.1477854,101.7085753
3.1477744,101.7086294
3.1480358,101.7081408
3.1481158,101.7079929
3.1481297,101.7085647
3.1485531,101.7077108
3.1484795,101.707881
3.1488157,101.7074215
3.1486073,101.7086007
3.1485734,101.7086743
3.1487657,101.7082137
3.1487156,101.7083337
3.1486909,101.7084018
3.1486686,101.708478
3.1486296,101.7085456
3.1492565,101.7063706
3.1501868,101.7083426
3.1477482,101.7087588
3.1479442,101.7087888
3.1482373,101.708862
3.1482532,101.7089727
3.1477456,101.70942
3.1479193,101.7097532
3.1480669,101.7095396
3.1485587,101.7087168
3.1485735,101.7089534
3.1482731,101.7096039
3.1481237,101.7104116
3.1481974,101.7107224
3.1476965,101.710838
3.1478919,101.7108652
3.1478463,101.7111344
3.1480066,101.7107888
3.1483125,101.7111694
3.149561,101.7090867
3.1503098,101.7091458
3.1490909,101.7114022
3.1501462,101.7106204
3.1501892,101.7108582
3.1500656,101.7111357
3.1504321,101.7070636
3.1505063,101.7071485
3.1506121,101.7071509
3.1508198,101.7068662
3.1509896,101.7066829
3.1509683,101.7068612
3.1510941,101.7065957
3.151123,101.7065998
3.15104,101.7067594
3.1511993,101.7066253
3.1513225,101.706636
3.1510566,101.7069735
3.1513406,101.7070848
3.1514845,101.7066441
3.1514705,101.7069969
3.1515127,101.7069673
3.151589,101.7069686
3.1515716,101.7071135
3.1509034,101.7086707
3.151044,101.7085706
3.1521196,101.7070212
3.1528932,101.7061838
3.1524196,101.7066995
3.1526428,101.7072221
3.1527178,101.7072985
3.1528846,101.7072237
3.1529593,101.7073021
3.1518733,101.7078301
3.1518273,101.7079726
3.1517912,101.7081039
3.1517635,101.7081932
3.1517384,101.7083013
3.151731,101.7083537
3.1517044,101.7084302
3.152831,101.7073337
3.1530191,101.7073428
3.152614,101.7080951
3.1529132,101.7082301
3.1529604,101.7081711
3.1504185,101.7091596
3.1505599,101.7090243
3.1510105,101.7089193
3.150929,101.7092747
3.1506503,101.7098024
3.150887,101.7096437
3.1511437,101.7099435
3.1505667,101.7102837
3.1504788,101.7108072
3.1506576,101.7107981
3.1512791,101.7100595
3.1517105,101.7096261
3.1529315,101.7096799
3.1543131,101.6897709
3.1543404,101.6897921
3.155381,101.689556
3.1556037,101.6894955
3.1547114,101.6911983
3.153316,101.6948593
3.1535039,101.6945899
3.1542213,101.6948899
3.1546983,101.6929675
3.1548477,101.6930608
3.1553852,101.6942663
3.155629,101.6944139
3.1566305,101.6904105
3.1576886,101.690393
3.1567234,101.6946843
3.1568097,101.6946804
3.1576165,101.69436
3.1578969,101.6945355
3.1584536,101.694571
3.1584331,101.6949195
3.1542123,101.6963003
3.1531014,101.6964343
3.1532452,101.6964139
3.1533166,101.6966321
3.1533925,101.6965952
3.1534443,101.696504
3.1536209,101.696579
3.1535614,101.6967679
3.1531733,101.6974487
3.1532676,101.6975559
3.1538954,101.6964089
3.1540021,101.6966517
3.1541654,101.6967409
3.1539872,101.6971922
3.154009,101.6974313
3.1545576,101.695029
3.1545499,101.6956757
3.1547458,101.6962278
3.1550965,101.6963127
3.1553869,101.6951749
3.1552911,101.6962895
3.15541,101.6961071
3.1546856,101.6965407
3.1548543,101.6965326
3.1551088,101.696479
3.1548126,101.696833
3.1547257,101.6971567
3.1547293,101.6976741
3.1548406,101.697141
3.1552962,101.6964361
3.1531973,101.6977896
3.15317,101.698298
3.1533224,101.6984412
3.1532875,101.6986134
3.1535009,101.6990497
3.1539078,101.6983015
3.1543871,101.6983185
3.154175,101.6986209
3.1542881,101.6983832
3.1544309,101.6988662
3.1531612,101.6991204
3.1532137,101.6991826
3.1540909,101.6997519
3.1543517,101.6990796
3.1545298,101.6983528
3.1549506,101.6978186
3.1559042,101.6954115
3.1560228,101.6953625
3.156168,101.6951352
3.15645,101.6952104
3.1564929,101.6954589
3.1564618,101.6956346
3.1564755,101.6962099
3.1567508,101.6954516
3.1570923,101.6952922
3.1568257,101.6960186
3.1567023,101.6961839
3.1570802,101.6956594
3.1561295,101.6969408
3.1567203,101.6965426
3.1575098,101.6955862
3.1576022,101.6949794
3.1575892,101.6951808
3.1574482,101.6961964
3.1578563,101.6959963
3.157751,101.6961909
3.1580762,101.6957847
3.1562939,101.6990143
3.1570462,101.6981217
3.1566969,101.6986543
3.1560783,101.7003145
3.1563729,101.6997942
3.1565835,101.7001867
3.1577873,101.6996464
3.1577417,101.7001772
3.1581068,101.6995097
3.158211,101.699656
3.158539,101.6995945
3.1587981,101.6943774
3.1598898,101.6946271
3.1618487,101.694526
3.16365,101.6939564
3.1595089,101.6957156
3.1587067,101.6965741
3.1591728,101.6976161
3.1593374,101.696889
3.1597964,101.6970293
3.1607327,101.6953475
3.1608711,101.6955592
3.1611443,101.6953437
3.1600814,101.696777
3.1600848,101.6969737
3.1602709,101.6967685
3.1604135,101.6971968
3.1593132,101.6980311
3.1586584,101.699955
3.1593543,101.7003422
3.15967,101.6998886
3.1598183,101.7004157
3.1618614,101.6953966
3.1619537,101.6955715
3.1619097,101.6958365
3.1623855,101.6956961
3.1626429,101.6956356
3.1625211,101.6959378
3.1615142,101.6976799
3.1618012,101.6975458
3.1627769,101.6952048
3.1633525,101.6953683
3.1629196,101.695984
3.1633471,101.6960865
3.1636994,101.6954175
3.1637312,101.6958098
3.1628198,101.6964692
3.1621886,101.6981087
3.1624351,101.6977924
3.1626387,101.6978525
3.1615926,101.6993803
3.1621387,101.7000408
3.163271,101.698148
3.1636162,101.6979167
3.1637106,101.6983334
3.1638222,101.6981679
3.1536684,101.7008888
3.1539554,101.7009825
3.1552986,101.7006067
3.155579,101.7005868
3.1533458,101.7053084
3.1555457,101.7049434
3.1552903,101.7055269
3.1554201,101.7056443
3.1556171,101.7054722
3.1569905,101.7004782
3.1570782,101.70095
3.1564029,101.7031682
3.1572908,101.7011186
3.1576229,101.7009677
3.1573135,101.7011571
3.1574485,101.7012774
3.158046,101.7009679
3.1585319,101.7005229
3.1565121,101.7046994
3.1566191,101.7046495
3.1565169,101.7048544
3.1566417,101.704807
3.1566575,101.7053216
3.1571578,101.7058453
3.1572338,101.7055112
3.1533177,101.7071152
3.1540127,101.7064997
3.1541725,101.7065043
3.1536931,101.7086309
3.1539279,101.7076107
3.1540048,101.7076598
3.1543927,101.7081709
3.1546327,101.7065468
3.1548942,101.7066006
3.1551123,101.7065329
3.1546376,101.7069443
3.1549138,101.7068704
3.1550016,101.7067865
3.1553517,101.7064167
3.1546199,101.7073791
3.1547974,101.7073304
3.1546105,101.7085978
3.1547017,101.708545
3.1548633,101.7081126
3.1549671,101.7082797
3.1549081,101.7084784
3.154951,101.7085015
3.1548562,101.7086092
3.1548942,101.708668
3.1551997,101.708518
3.1553075,101.7085975
3.1539979,101.7092576
3.1550411,101.7087014
3.1551145,101.7089216
3.155069,101.709081
3.1554038,101.7089735
3.1552613,101.7092066
3.1556066,101.7088798
3.1554948,101.7093354
3.1570508,101.7064192
3.1569989,101.7067039
3.1569125,101.7070204
3.1562111,101.7079654
3.1569017,101.7073944
3.1575374,101.7067016
3.1561931,101.7099188
3.1566469,101.7096115
3.1558522,101.7109231
3.1567991,101.7109538
3.1567622,101.7112916
3.1585101,101.7093863
3.1573918,101.71095
3.1580107,101.7113843
3.1586961,101.7016691
3.158864,101.70171
3.1595961,101.7006565
3.1593343,101.7013095
3.1592084,101.7018971
3.1597362,101.7020786
3.1595799,101.7026477
3.1601472,101.7008459
3.1599808,101.7015487
3.1607238,101.7024263
3.1588794,101.7047538
3.1589074,101.704979
3.1592067,101.7052252
3.1613605,101.701066
3.161669,101.7011424
3.1620321,101.7008831
3.1624708,101.7012733
3.1626518,101.701805
3.1615402,101.702297
3.1626597,101.7024851
3.1639152,101.7020818
3.1636637,101.7025226
3.1636449,101.7031407
3.1637819,101.7029492
3.1624328,101.7041782
3.1618969,101.7048768
3.1622627,101.7054136
3.1638927,101.7033972
3.1631609,101.705838
3.1632783,101.7057455
3.1586497,101.7080652
3.1586922,101.7086197
3.159023,101.70958
3.1592955,101.7094059
3.1596785,101.7096116
3.1593211,101.710313
3.1595046,101.710348
3.1593409,101.7104603
3.1595245,101.7104989
3.1598458,101.7102585
3.1605473,101.7106516
3.1605665,101.7111845
3.1611311,101.7111537
3.1629886,101.7059355
3.1634557,101.7086639
3.1435839,101.7122441
3.1434954,101.712295
3.143545,101.7124135
3.1440807,101.7122921
3.1445672,101.7116766
3.1447766,101.7115735
3.1448194,101.7117805
3.1441735,101.7122533
3.1442653,101.7124298
3.1442753,101.7130311
3.1443449,101.7131357
3.1445976,101.7134509
3.1442084,101.7135354
3.1442512,101.7135944
3.1443583,101.713699
3.1443851,101.7137392
3.1444119,101.7137848
3.1444494,101.713825
3.1444762,101.7138733
3.1446797,101.7136453
3.1447145,101.7135756
3.1447413,101.71364
3.1447868,101.7136882
3.1445109,101.7139002
3.1445538,101.7139565
3.1445994,101.7140074
3.1425811,101.7148072
3.1444537,101.714398
3.1444541,101.7145184
3.1444231,101.7147198
3.1445503,101.7143588
3.1447849,101.7142051
3.144861,101.71143
3.144895,101.7115704
3.1450096,101.7114796
3.1451301,101.7114528
3.1450034,101.7120203
3.145084,101.7119893
3.1452448,101.711521
3.1450332,101.7126797
3.1453225,101.712441
3.1453385,101.7125376
3.145602,101.7114338
3.1459247,101.711946
3.1456843,101.7126309
3.1461933,101.7124098
3.14491,101.7138438
3.144977,101.7139645
3.1450989,101.7140901
3.1458267,101.7128383
3.1459712,101.7131361
3.1455606,101.7141363
3.1463684,101.7119416
3.1466493,101.7116432
3.1468179,101.7117182
3.1467268,101.7118804
3.1463662,101.7125903
3.1465433,101.7125034
3.1470748,101.7114291
3.1471988,101.7117087
3.1469293,101.7118546
3.1469452,101.7120916
3.1470013,101.7119676
3.1471075,101.7119009
3.1471478,101.7119525
3.1471831,101.7120038
3.1473963,101.7119042
3.1475216,101.7119725
3.1471244,101.7121479
3.1471,101.712439
3.1465252,101.7133554
3.1464132,101.7136669
3.147084,101.7132747
3.1472265,101.7131859
3.1474216,101.7135998
3.1449663,101.7144849
3.1452984,101.714839
3.1453392,101.7148947
3.1454249,101.714994
3.1454597,101.7150233
3.1455083,101.7150814
3.1455658,101.71448
3.145682,101.7147876
3.1457436,101.7148518
3.1459344,101.7151985
3.1459197,101.7153512
3.1458009,101.7160126
3.1462726,101.7144997
3.1463828,101.7152349
3.1468148,101.7158201
3.144561,101.7178488
3.144806,101.719959
3.145149,101.717656
3.1472246,101.7182022
3.147372,101.7178433
3.1465141,101.718438
3.1471023,101.7184235
3.147271,101.7186629
3.1453002,101.7202356
3.1459157,101.7202613
3.1461955,101.7203827
3.147356,101.7214581
3.1477685,101.7117044
3.1480376,101.711499
3.1479152,101.7129965
3.1480017,101.7134227
3.1480169,101.7137168
3.1482095,101.7139105
3.1488833,101.7129779
3.1487448,101.7131579
3.1486508,101.7134827
3.1492268,101.7122118
3.1491596,101.7124153
3.1490063,101.7126152
3.149116,101.7127059
3.149289,101.7126613
3.1495209,101.7123563
3.1495335,101.7124457
3.149654,101.712321
3.149887,101.7123518
3.1499057,101.7125597
3.1489623,101.7133429
3.1494998,101.7129276
3.1497804,101.7128081
3.14997,101.7128078
3.1501038,101.7133812
3.1478069,101.7145059
3.1479856,101.7150232
3.1484194,101.7145685
3.1488062,101.7141922
3.1486558,101.7147568
3.1479925,101.7161959
3.1481156,101.7165798
3.1503368,101.711453
3.1505855,101.7115688
3.1507121,101.7116542
3.1508178,101.7120802
3.1509504,101.7125153
3.1510853,101.7120628
3.1510774,101.7124807
3.1507057,101.7129496
3.1514136,101.7130873
3.1520282,101.712095
3.1526506,101.7117951
3.1504267,101.7144544
3.151264,101.715094
3.1497632,101.718939
3.1477575,101.7221083
3.1522359,101.7178397
3.1422032,101.7280666
3.1422498,101.7280853
3.1442075,101.7310088
3.1444603,101.7319811
3.1445494,101.7319721
3.1445382,101.7332961
3.1447793,101.7332585
3.1479206,101.7226566
3.1480371,101.7226852
3.147976,101.7229202
3.1524547,101.7246277
3.1534355,101.7114374
3.153826,101.7114812
3.1535213,101.7130338
3.1538565,101.7128968
3.1551176,101.7117785
3.1552697,101.7121005
3.1538642,101.714888
3.1540627,101.715679
3.1539371,101.716431
3.1549959,101.7143353
3.1544605,101.715437
3.1556312,101.7160383
3.1557871,101.7167147
3.1556663,101.7167686
3.1559992,101.7116181
3.1571745,101.7117396
3.1569928,101.7120473
3.1566188,101.712256
3.1568156,101.7122653
3.1571091,101.7121277
3.1558286,101.713332
3.1561762,101.7137639
3.156584,101.7132059
3.1576628,101.711952
3.1572246,101.7127239
3.1573038,101.7126364
3.1575235,101.712735
3.1580219,101.711686
3.1580849,101.7114375
3.1581197,101.7115975
3.158483,101.7118871
3.1583425,101.7121382
3.1583668,101.7127791
3.1573162,101.713137
3.1577902,101.7131719
3.1573559,101.7135211
3.1573663,101.7135568
3.1579971,101.7132088
3.1559062,101.7147785
3.1560251,101.7147865
3.1566681,101.7150464
3.1583052,101.7147683
3.1540836,101.7184645
3.1557979,101.7171268
3.1551329,101.7187414
3.1551485,101.7185056
3.1554064,101.7184776
3.153126,101.7199077
3.15324,101.71984
3.1559994,101.7171507
3.1578169,101.7178683
3.1579912,101.718108
3.1583115,101.717946
3.1580533,101.7187225
3.1563797,101.7207463
3.1564172,101.720808
3.1564977,101.7207451
3.1565312,101.7208143
3.1569927,101.7207522
3.1564962,101.7222056
3.1572397,101.7205932
3.1576642,101.7206873
3.1592151,101.7116637
3.1588593,101.7124952
3.159416,101.7117546
3.1594542,101.7135291
3.159344,101.7138814
3.1595514,101.7138514
3.1598978,101.7139091
3.1589121,101.7145698
3.1589723,101.714663
3.1590236,101.7146799
3.1596547,101.7146181
3.1594558,101.7158621
3.1598814,101.7157084
3.1596965,101.7167294
3.1598999,101.7167261
3.1605824,101.7157777
3.1603144,101.7159375
3.1611783,101.7166957
3.1616145,101.7116616
3.1617211,101.711539
3.1617132,101.7118316
3.1628187,101.713441
3.1635886,101.7134608
3.1634899,101.713785
3.1625691,101.7163908
3.1638018,101.7141963
3.1635579,101.7151953
3.1628175,101.7164022
3.1630184,101.7164004
3.1638977,101.7160396
3.1588179,101.7188503
3.1594531,101.7186317
3.1596429,101.7186375
3.160179,101.7173346
3.1602708,101.7174322
3.1603073,101.7173679
3.1602978,101.7187327
3.1600115,101.7191404
3.1589706,101.7198511
3.1592287,101.7199953
3.158927,101.7201396
3.1601155,101.7199311
3.1602778,101.7198634
3.1601648,101.7202113
3.1603114,101.7201559
3.1609865,101.7203417
3.1606873,101.7204658
3.16052,101.7218856
3.16065,101.7214371
3.1624928,101.7194064
3.1634702,101.7179064
3.1613579,101.7202036
3.1614923,101.7200829
3.1615298,101.7201804
3.1617227,101.719828
3.1557307,101.7264443
3.1547078,101.7268946
3.1570774,101.7232596
3.1567981,101.7273435
3.1551883,101.7315038
3.1547371,101.7331317
3.1600566,101.7226479
3.1600079,101.7230102
3.159794,101.7265273
3.159986,101.7253737
3.1601783,101.72542
3.16036,101.7253669
3.1607705,101.7277155
3.1631091,101.7229141
3.1594712,101.7287129
3.1586457,101.7303918
3.1602317,101.7285507
3.1602517,101.729044
3.1604199,101.7288902
3.1604812,101.728913
3.1606615,101.7285072
3.160834,101.7282905
3.1608695,101.728331
3.1609549,101.7283768
3.1611105,101.7281834
3.1610114,101.7283819
3.1612511,101.7285766
3.160645,101.7288273
3.1609525,101.7289049
3.1601591,101.7293718
3.1606471,101.7297052
3.1611641,101.7297606
3.1609767,101.7301796
3.1609747,101.7305665
3.1607771,101.7309887
3.1603718,101.7323046
3.1604411,101.733371
3.1607571,101.7323091
3.1630524,101.7300915
3.1638293,101.7295869
3.1638373,101.7297774
3.1206674,101.7386757
3.1222767,101.7378591
3.1224434,101.7377993
3.1223741,101.737923
3.1246088,101.7361234
3.1229522,101.736906
3.1233379,101.7370458
3.1210015,101.7400751
3.1210685,101.7401255
3.1218063,101.7398032
3.1226463,101.7417893
3.126835,101.734267
3.1273873,101.7362574
3.1270011,101.7376067
3.1282496,101.7437228
3.1293638,101.7393089
3.1296067,101.7389969
3.1297564,101.7392574
3.1302479,101.7416405
3.1301461,101.7427885
3.1308739,101.7427792
3.1311,101.7427036
3.1252239,101.7515097
3.1301448,101.7483748
3.1278186,101.7504193
3.1280355,101.7510013
3.1281159,101.7510013
3.1292625,101.7510282
3.128716,101.7514895
3.1287294,101.7516559
3.1287387,101.7518027
3.1287544,101.7519868
3.1295092,101.7523871
3.1297546,101.7509556
3.1300785,101.7523491
3.1307258,101.7519783
3.1291018,101.752812
3.129143,101.752811
3.129368,101.7544867
3.1303632,101.7530666
3.1304132,101.7534904
3.131022,101.7530371
3.1310036,101.7539647
3.1311199,101.7341674
3.1316412,101.7379134
3.1340515,101.7337696
3.1339972,101.7347472
3.134012,101.7361384
3.1341123,101.7361196
3.1340549,101.7362795
3.1341204,101.736495
3.134167,101.7366194
3.1342277,101.7364659
3.1354096,101.7396839
3.1355696,101.7396213
3.1356283,101.7409249
3.13588,101.7414801
3.1340611,101.7421611
3.1353593,101.7421648
3.1354144,101.7422584
3.136105,101.7419602
3.1385084,101.7365033
3.1420633,101.734709
3.1370168,101.7427477
3.137132,101.7429837
3.1416226,101.7425588
3.1323035,101.7521505
3.1329502,101.7511398
3.1326421,101.7524486
3.1331741,101.7519681
3.131638,101.7530452
3.1316387,101.7539545
3.1327446,101.7529813
3.1334567,101.7529949
3.1335856,101.7527512
3.1338187,101.7527481
3.1344644,101.7513689
3.136223,101.7525784
3.1367402,101.7472467
3.1372626,101.7474668
3.1373458,101.7474296
3.1381629,101.7487902
3.1382372,101.7487505
3.1412335,101.7457295
3.1419114,101.7458125
3.1394581,101.7481249
3.1393707,101.7485254
3.1382166,101.7530027
3.1394221,101.7510433
3.1396365,101.7511865
3.1396895,101.750987
3.1397292,101.7509614
3.1397635,101.7511016
3.1393993,101.7514631
3.1395836,101.7517805
3.1396099,101.7518086
3.1210375,101.7604172
3.121859,101.7598639
3.1234933,101.7570046
3.1239464,101.7568298
3.1211157,101.7616
3.1210517,101.7621072
3.1204023,101.7628101
3.1207117,101.7629067
3.1203589,101.763026
3.120359,101.7631108
3.1204653,101.7631046
3.1211403,101.7627715
3.1206169,101.7636682
3.1210846,101.7651539
3.120843,101.7659499
3.1210507,101.7661879
3.1294027,101.7555063
3.1304333,101.7554756
3.1269814,101.7629952
3.1269908,101.7630409
3.128093,101.762721
3.1222344,101.7686328
3.1211566,101.7696277
3.1217614,101.7703616
3.1215491,101.7714773
3.1236011,101.7684197
3.1243613,101.7714771
3.1232084,101.7751888
3.1235296,101.7753174
3.1235211,101.7753606
3.1261455,101.7691875
3.1268177,101.7700749
3.1281381,101.7718329
3.1292739,101.7725297
3.129001,101.7735671
3.1296603,101.7751409
3.1334993,101.7564266
3.133948,101.7562765
3.1342101,101.7575117
3.1314307,101.7625179
3.1313566,101.7626557
3.1314422,101.7627304
3.1319781,101.7628958
3.1320378,101.763065
3.1321541,101.763075
3.1328195,101.7614085
3.1331308,101.7628967
3.133771,101.7663192
3.1348345,101.7647163
3.1339834,101.7656907
3.1347758,101.7663069
3.1350497,101.7659503
3.1352886,101.7636199
3.1362024,101.7647963
3.1383408,101.7579612
3.1398958,101.7575786
3.1401824,101.7583089
3.1409313,101.7608611
3.1372378,101.7636238
3.1368258,101.7645936
3.1373698,101.7641556
3.138438,101.7641697
3.1387543,101.7641987
3.139025,101.7641295
3.139069,101.764236
3.1392973,101.7644928
3.1404814,101.7647645
3.1412235,101.7644422
3.1417306,101.7647688
3.1419273,101.7648549
3.1419034,101.7649885
3.1337436,101.7685896
3.1321347,101.769276
3.1321069,101.7713026
3.1327702,101.7692918
3.1339258,101.7669557
3.1341289,101.7679866
3.1338553,101.7682304
3.134225,101.7679436
3.134943,101.7690739
3.1341014,101.7692228
3.1341888,101.7691482
3.1341899,101.7692243
3.1343481,101.7694852
3.1347254,101.7696141
3.1354796,101.7693405
3.1371328,101.7690411
3.1376258,101.7692677
3.1376302,101.7691712
